customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RegistrationDate,City,State,ZipCode,CustomerSegment,LastContactDate,TotalPayments,TotalPaid,AvgPayment,FailedPayments
4549-ZDQYY,Female,0,No,No,52,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,No,Credit card (automatic),57.95,3042.25,No,2020-05-26,Sacramento,CA,92499,High Value,2025-10-15,1,39.61,39.61,0
5712-AHQNN,Female,0,No,No,43,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,91.65,3954.1,No,2022-04-12,Oakland,CA,95726,Medium Value,2025-12-01,4,418.86,104.72,1
4846-WHAFZ,Female,1,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,2020-12-28,San Diego,CA,90086,At Risk,2025-12-28,4,324.44,81.11,1
5256-SKJGO,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,54.6,3423.5,No,2021-03-28,Anaheim,CA,94545,At Risk,2025-10-11,1,35.24,35.24,0
3071-VBYPO,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,89.85,248.4,No,2022-11-30,San Francisco,CA,91071,Medium Value,2025-11-09,2,241.03,120.52,0
9560-BBZXK,Female,0,No,No,36,No,No phone service,DSL,Yes,No,No,No,No,No,Two year,No,Bank transfer (automatic),31.05,1126.35,No,2020-06-10,Anaheim,CA,93159,At Risk,2025-10-11,1,107.96,107.96,0
5299-RULOA,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.25,1064.65,Yes,2022-02-27,Oakland,CA,94122,Medium Value,2025-11-11,2,59.71,29.86,1
8402-OOOHJ,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.65,835.15,No,2020-10-03,Anaheim,CA,90757,At Risk,2025-10-26,2,158.53,79.26,1
9445-ZUEQE,Male,0,Yes,Yes,27,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.2,2151.6,No,2024-01-07,Bakersfield,CA,95168,New Customer,2025-10-27,4,300.62,75.16,2
1091-SOZGA,Female,0,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.8,5515.45,No,2020-07-28,Anaheim,CA,95877,High Value,2025-12-19,1,133.79,133.79,0
2928-HLDBA,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,112.75,No,2021-03-06,San Francisco,CA,90567,Medium Value,2025-11-03,5,376.82,75.36,2
0404-SWRVG,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.4,229.55,Yes,2023-09-30,Sacramento,CA,94299,New Customer,2025-10-25,4,326.71,81.68,0
6497-TILVL,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,50.7,350.35,No,2024-09-15,Sacramento,CA,91093,At Risk,,3,307.39,102.46,1
7219-TLZHO,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.85,62.9,No,2023-02-23,Sacramento,CA,94623,Low Value,2025-11-25,2,246.84,123.42,0
4622-YNKIJ,Male,0,No,No,33,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Electronic check,88.95,3027.65,No,2023-07-11,Anaheim,CA,93436,At Risk,2025-11-04,2,118.66,59.33,0
4412-YLTKF,Female,1,No,No,27,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.05,2135.5,Yes,2023-06-14,Fresno,CA,93192,New Customer,2025-11-09,2,177.64,88.82,0
6734-PSBAW,Male,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),23.55,1723.95,No,2021-09-16,San Francisco,CA,91956,New Customer,2025-10-14,1,23.5,23.5,0
3930-ZGWVE,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.75,19.75,No,2025-07-12,Oakland,CA,94941,Medium Value,,3,217.38,72.46,1
2639-UGMAZ,Male,1,No,No,71,No,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,56.45,3985.35,No,2022-07-24,San Francisco,CA,90063,New Customer,2025-12-18,5,347.97,69.59,1
2876-GZYZC,Female,0,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.95,1215.65,No,2020-12-18,San Jose,CA,91397,High Value,2025-11-19,3,147.56,49.19,1
6207-WIOLX,Female,0,Yes,Yes,25,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),58.6,1502.65,Yes,2023-03-04,Anaheim,CA,92369,Low Value,2025-12-16,2,215.58,107.79,0
8587-XYZSF,Male,0,No,No,67,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Bank transfer (automatic),50.55,3260.1,No,2025-04-02,San Diego,CA,90379,Medium Value,2025-11-28,5,470.54,94.11,1
3091-FYHKI,Male,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.45,35.45,Yes,2021-12-04,Anaheim,CA,94703,Medium Value,,5,407.46,81.49,1
2372-HWUHI,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.35,81.25,Yes,2023-01-21,Bakersfield,CA,93959,New Customer,,2,210.17,105.08,1
7799-LGRDP,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.7,1188.2,No,2024-04-28,Sacramento,CA,96125,At Risk,,4,290.05,72.51,0
7850-VWJUU,Female,0,No,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.0,1778.5,No,2020-11-17,San Jose,CA,92868,High Value,2026-01-01,2,156.2,78.1,0
3774-VBNXY,Female,0,Yes,Yes,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,1277.75,No,2024-06-19,Sacramento,CA,95434,High Value,2025-10-23,3,220.24,73.41,1
6217-KDYWC,Male,0,No,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,1170.55,No,2020-10-11,San Francisco,CA,90918,High Value,,3,205.8,68.6,3
0390-DCFDQ,Female,1,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,2020-03-01,Fresno,CA,90565,Medium Value,,4,288.33,72.08,2
3146-MSEGF,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.05,6425.65,No,2022-01-31,Sacramento,CA,90161,At Risk,2025-12-29,2,277.85,138.93,0
4080-OGPJL,Female,0,No,No,8,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,71.15,563.65,Yes,2020-11-05,Fresno,CA,95840,Low Value,,4,293.49,73.37,0
1095-WGNGG,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),101.05,5971.25,No,2025-09-23,Oakland,CA,95618,New Customer,2025-12-11,2,164.11,82.06,1
2636-SJDOU,Male,0,No,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),84.3,5289.05,No,2022-09-07,Sacramento,CA,93395,New Customer,2025-10-16,5,378.6,75.72,0
1131-QQZEB,Male,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1756.2,No,2021-02-18,Anaheim,CA,90502,High Value,2025-10-31,3,177.29,59.1,0
5716-EZXZN,Female,0,Yes,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),99.05,6416.7,No,2025-12-26,Oakland,CA,92188,New Customer,2025-12-16,1,126.28,126.28,0
6837-BJYDQ,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.6,61.35,No,2022-06-18,San Jose,CA,93963,Medium Value,2025-12-20,3,280.1,93.37,0
2135-RXIHG,Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.65,45.65,Yes,2023-06-29,Anaheim,CA,90992,Low Value,,2,100.57,50.28,1
6440-DKQGE,Male,0,No,Yes,30,Yes,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),64.5,1929.95,No,2025-04-12,Fresno,CA,94609,Medium Value,2025-11-20,4,359.93,89.98,1
3466-BYAVD,Male,0,Yes,Yes,15,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,69.5,1071.4,No,2025-11-07,Santa Clarita,CA,95727,At Risk,2025-10-12,3,227.59,75.86,0
3780-YVMFA,Female,0,Yes,Yes,8,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,68.55,564.35,No,2023-04-20,San Francisco,CA,94468,At Risk,2025-12-15,2,150.07,75.04,1
3874-EQOEP,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,95.0,655.5,Yes,2020-07-10,Fresno,CA,90778,Low Value,2025-12-06,1,25.21,25.21,0
1679-JRFBR,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),108.15,7930.55,No,2020-05-27,Anaheim,CA,91563,New Customer,,4,401.16,100.29,1
9073-ZZIAY,Male,0,Yes,Yes,62,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,86.1,5215.25,No,2024-03-03,San Diego,CA,90876,High Value,,5,510.29,102.06,3
3077-RSNTJ,Female,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,113.5,No,2022-03-28,San Francisco,CA,90154,At Risk,,2,214.19,107.1,0
6551-GNYDG,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),80.9,1152.8,No,2021-07-03,Oakland,CA,95578,High Value,2025-10-12,2,139.06,69.53,1
9167-APMXZ,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),84.15,1821.95,No,2024-02-22,Los Angeles,CA,90725,New Customer,2026-01-03,2,257.07,128.54,0
2749-CTKAJ,Male,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.15,419.9,No,2023-11-19,Fresno,CA,93093,Low Value,,3,233.84,77.95,1
6371-NZYEG,Male,0,Yes,Yes,16,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,64.25,1024,No,2024-10-27,San Francisco,CA,92658,Low Value,,5,344.51,68.9,1
7554-NEWDD,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.7,251.6,No,2022-08-16,San Francisco,CA,94868,At Risk,,3,172.8,57.6,1
8992-VONJD,Female,0,No,Yes,13,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.0,764.55,No,2020-08-22,Anaheim,CA,90042,At Risk,2025-11-04,1,68.38,68.38,0
0867-MKZVY,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,82.4,1592.35,Yes,2022-09-23,Anaheim,CA,91486,Medium Value,,5,409.17,81.83,1
4482-EWFMI,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.7,135.2,No,2023-05-13,Los Angeles,CA,94866,High Value,2025-11-12,3,390.49,130.16,0
4648-YPBTM,Male,0,No,No,53,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),73.9,3958.25,No,2022-12-06,San Jose,CA,95563,New Customer,2025-10-17,5,391.59,78.32,1
2907-ILJBN,Female,0,Yes,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,233.9,No,2022-05-11,Los Angeles,CA,90871,High Value,2025-12-17,2,223.79,111.9,0
6345-FZOQH,Male,0,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.9,1363.45,No,2020-01-27,Los Angeles,CA,90717,Low Value,2025-11-20,4,335.3,83.82,1
3376-BMGFE,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),70.9,273,Yes,2025-08-09,Santa Clarita,CA,93205,Medium Value,,3,204.28,68.09,1
5997-OPVFA,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6254.45,No,2023-11-14,San Jose,CA,92179,High Value,2025-12-05,1,140.96,140.96,0
3445-HXXGF,Male,1,Yes,No,58,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,45.3,2651.2,Yes,2021-11-05,Santa Clarita,CA,93041,New Customer,,4,487.75,121.94,1
1159-WFSGR,Female,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.4,321.4,No,2025-01-04,Fresno,CA,93149,Medium Value,2025-11-14,3,197.09,65.7,0
7654-YWJUF,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),84.25,3539.25,No,2022-02-21,San Francisco,CA,94700,Low Value,2025-12-07,2,58.03,29.02,0
1875-QIVME,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,242.8,Yes,2022-12-05,Oakland,CA,95319,Medium Value,,3,267.89,89.3,0
6727-IOTLZ,Male,0,Yes,No,14,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.95,1181.75,No,2024-06-02,Sacramento,CA,91517,New Customer,2026-01-03,4,274.36,68.59,0
0691-JVSYA,Female,0,Yes,No,53,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.85,5000.2,Yes,2025-10-14,San Francisco,CA,95367,At Risk,2025-10-29,5,494.33,98.87,2
5918-VUKWP,Female,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.55,654.55,No,2020-08-29,Santa Clarita,CA,91568,At Risk,2026-01-03,2,148.6,74.3,0
1744-JHKYS,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,24.7,780.2,No,2024-02-28,Santa Clarita,CA,90103,New Customer,,1,55.53,55.53,0
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,2023-05-03,Los Angeles,CA,94740,At Risk,2025-10-10,2,168.65,84.32,0
2070-FNEXE,Female,1,No,No,7,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),76.45,503.6,Yes,2024-08-31,Santa Clarita,CA,91854,New Customer,2025-10-10,2,168.23,84.12,1
5947-SGKCL,Female,0,Yes,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,1559.25,No,2020-02-29,Oakland,CA,91908,Medium Value,2025-11-03,4,271.02,67.76,1
3712-PKXZA,Male,0,Yes,No,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),20.55,1252,No,2023-01-15,Santa Clarita,CA,91106,New Customer,,3,202.32,67.44,0
6317-YPKDH,Female,0,No,No,1,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),29.95,29.95,Yes,2021-02-16,Anaheim,CA,94979,High Value,,4,467.34,116.84,2
6582-OIVSP,Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,45.3,45.3,No,2020-01-15,Oakland,CA,92517,At Risk,,2,282.01,141.0,0
9367-WXLCH,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),84.5,662.65,Yes,2020-08-22,Sacramento,CA,91451,At Risk,2025-12-10,1,52.43,52.43,1
5524-KHNJP,Male,0,Yes,Yes,33,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,No,Credit card (automatic),74.75,2453.3,No,2022-07-30,Sacramento,CA,91794,Low Value,2025-10-10,5,467.83,93.57,0
1918-ZBFQJ,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.25,1111.65,Yes,2024-01-08,San Jose,CA,95100,Medium Value,2025-11-18,4,318.73,79.68,2
1024-GUALD,Female,0,Yes,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,2021-01-19,Fresno,CA,94607,At Risk,2026-01-01,3,332.68,110.89,2
4827-USJHP,Male,0,No,No,20,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,51.8,1023.85,No,2022-11-11,Santa Clarita,CA,92089,Medium Value,2025-12-15,3,250.22,83.41,0
8167-GJLRN,Male,0,No,No,3,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,30.4,82.15,No,2022-11-19,San Diego,CA,90915,New Customer,,4,332.39,83.1,0
0956-SYCWG,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.65,244.8,No,2023-09-27,Anaheim,CA,92780,At Risk,2025-10-20,4,274.02,68.5,1
8017-UVSZU,Female,0,Yes,No,40,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),56.6,2379.1,No,2023-08-01,San Francisco,CA,92779,At Risk,2025-10-20,2,122.07,61.04,0
7100-FQPRV,Male,0,Yes,Yes,43,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),71.9,3173.35,No,2023-02-21,Fresno,CA,93220,New Customer,2025-11-03,1,128.55,128.55,0
2472-OVKUP,Male,0,Yes,No,6,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,91.0,531,Yes,2021-01-16,Bakersfield,CA,91833,High Value,2025-12-21,3,366.54,122.18,0
2984-RGEYA,Female,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.75,1375.4,No,2022-10-16,Oakland,CA,94965,Low Value,,5,273.02,54.6,1
9680-NIAUV,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),109.7,8129.3,No,2022-08-09,Oakland,CA,95757,Medium Value,,5,486.37,97.27,0
2146-EGVDT,Male,0,Yes,Yes,59,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.3,1192.7,No,2022-01-21,Fresno,CA,94978,High Value,,4,323.48,80.87,1
2604-IJPDU,Female,0,Yes,No,20,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,96.55,1901.65,No,2024-04-24,San Jose,CA,93275,At Risk,2025-11-20,5,457.4,91.48,1
9178-JHUVJ,Male,0,Yes,Yes,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.1,587.4,No,2025-07-21,Santa Clarita,CA,91076,New Customer,,1,28.72,28.72,0
6168-YBYNP,Male,0,No,No,59,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.35,6519.75,No,2021-10-02,Fresno,CA,90327,Medium Value,2025-12-31,5,368.92,73.78,2
7255-SSFBC,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),112.25,8041.65,No,2021-05-20,Fresno,CA,93082,Low Value,2025-11-29,2,133.56,66.78,0
3645-DEYGF,Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,20.75,No,2021-06-28,San Jose,CA,93549,New Customer,2025-12-10,4,469.55,117.39,1
9323-HGFWY,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),101.9,2681.15,No,2023-05-29,Santa Clarita,CA,90541,Low Value,,2,167.89,83.94,0
8544-GOQSH,Female,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),80.05,1112.3,No,2023-07-01,Los Angeles,CA,93722,New Customer,2025-12-08,4,435.97,108.99,0
3363-DTIVD,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,105.55,7405.5,No,2023-12-17,Los Angeles,CA,93137,New Customer,2025-12-04,5,519.17,103.83,2
7018-WBJNK,Male,0,No,Yes,13,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,2024-02-15,San Diego,CA,92965,High Value,,2,80.68,40.34,0
9142-KZXOP,Male,0,No,No,44,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.85,2958.95,No,2023-05-09,Anaheim,CA,92986,Low Value,2025-12-29,4,333.72,83.43,0
7674-YTAFD,Female,0,No,No,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),79.95,2684.85,No,2020-02-22,Sacramento,CA,92720,High Value,2025-10-24,5,441.95,88.39,0
6348-SNFUS,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),55.45,4179.2,No,2020-08-07,Oakland,CA,90532,Medium Value,,3,206.75,68.92,1
1285-OKIPP,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,79.9,79.9,Yes,2025-03-03,Bakersfield,CA,96129,Low Value,2025-10-08,3,345.44,115.15,0
7825-ECJRF,Female,0,No,No,19,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,106.6,1934.45,Yes,2024-04-19,Anaheim,CA,90678,High Value,,4,294.68,73.67,1
1347-KTTTA,Male,0,Yes,No,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),102.45,6654.1,No,2022-11-16,San Jose,CA,91076,High Value,2025-10-19,3,320.8,106.93,1
7841-TZDMQ,Male,0,No,No,2,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.0,84.5,Yes,2025-11-07,Oakland,CA,96014,Medium Value,,5,521.86,104.37,2
4195-NZGTA,Female,0,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.25,25.25,No,2024-10-24,San Francisco,CA,90861,High Value,2025-11-29,2,168.03,84.02,0
7157-SMCFK,Male,0,No,Yes,61,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,1124.2,No,2020-05-24,San Jose,CA,96009,Low Value,2025-11-11,1,124.44,124.44,0
4709-LKHYG,Female,0,Yes,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,20.0,540.05,No,2023-12-29,Fresno,CA,93028,Low Value,2025-10-13,4,385.98,96.5,1
2504-DSHIH,Male,1,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.8,1975.85,No,2020-11-02,Fresno,CA,94768,New Customer,,1,52.44,52.44,0
0699-NDKJM,Female,0,Yes,No,57,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),58.75,3437.45,No,2021-04-26,San Jose,CA,91885,High Value,2025-10-29,4,430.52,107.63,1
9286-BHDQG,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),45.25,3139.8,No,2020-10-17,Sacramento,CA,90848,Low Value,,2,247.79,123.9,1
0230-WEQUW,Male,0,Yes,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),56.6,3789.2,No,2022-08-28,Oakland,CA,95800,New Customer,,5,330.61,66.12,3
2040-LDIWQ,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),84.2,5324.5,No,2023-09-09,Anaheim,CA,93915,At Risk,2025-10-22,3,224.72,74.91,1
6496-JDSSB,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,No,2020-05-24,San Francisco,CA,91384,New Customer,2025-11-08,4,418.52,104.63,0
